"org_id","org_code","org_name","org_type","parent_org_id","org_level","org_index","create_date","update_date","path_code","org_desc"
3947,"3947",配置管理团队,"0",3879,5,3947,2025-06-30 09:55:30.657,,-1.400.401.5997.3878.3879.3947,
4174,"4174",武汉存量综合单元,"0",7764,5,4174,2025-06-30 09:55:30.657,,-1.400.402.7747.7754.7764.4174,
4197,"4197",辽宁电信存量经营单元,"0",7785,5,4197,2025-06-30 09:55:30.657,,-1.400.402.7747.7751.7785.4197,
4198,"4198",辽宁移动存量经营单元,"0",7785,5,4198,2025-06-30 09:55:30.657,,-1.400.402.7747.7751.7785.4198,
2002,"2002",河南电信经营单元,"0",7784,5,2002,2025-06-30 09:55:30.657,2026-02-06 01:14:14.690,-1.400.402.7747.7751.7784.2002,
3515,"3515",江苏电信经营单元,"0",7763,5,3515,2025-06-30 09:55:30.657,2026-02-06 01:14:14.862,-1.400.402.7747.7754.7763.3515,
3517,"3517",江苏移动网络经营单元,"0",7763,5,3517,2025-06-30 09:55:30.657,2026-02-06 01:14:14.918,-1.400.402.7747.7754.7763.3517,
3518,"3518",江苏移动IT经营单元,"0",7763,5,3518,2025-06-30 09:55:30.657,2026-02-06 01:14:15.177,-1.400.402.7747.7754.7763.3518,
4401,"4401",Skyline,"0",4399,5,4401,2025-06-30 09:55:30.657,,-1.400.401.4712.4715.4399.4401,
4473,"4473",四川电信&移动智家经营单元,"0",7758,5,4473,2025-06-30 09:55:30.657,,-1.400.402.7747.7753.7758.4473,
4474,"4474",四川移动业支经营单元,"0",7758,5,4474,2025-06-30 09:55:30.657,,-1.400.402.7747.7753.7758.4474,
2433,"2433",河北移动经营单元,"0",7771,5,2433,2025-06-30 09:55:30.657,2026-02-06 01:14:15.224,-1.400.402.7747.7751.7771.2433,
2032,"2032",云南电信经营单元,"0",7775,5,2032,2025-06-30 09:55:30.657,2026-02-06 01:14:15.409,-1.400.402.7747.7748.7775.2032,
2013,"2013",江西电信O域经营单元,"0",7773,5,2013,2025-06-30 09:55:30.657,2026-02-06 01:14:15.431,-1.400.402.7747.7748.7773.2013,
3802,"3802",CRM研发第三团队,"0",3799,5,3802,2025-06-30 09:55:30.657,2026-02-09 10:50:24.024,-1.400.402.7075.3792.3799.3802,
7880,"7880",Berjaya第三团队,"1",6862,5,0,2025-10-21 16:52:07.398,2025-10-22 16:27:30.824,-1.400.401.3151.6015.6862.7880,
7913,"7913",营销服务支撑部,"1",706,2,0,2026-02-12 16:57:33.514,2026-02-13 01:12:54.306,-1.400.706.7913,
7820,"7820",数智质量效能部_HRBP,"0",2757,4,7820,2025-06-30 09:55:30.657,2026-01-12 10:25:46.900,-1.400.2858.2751.2757.7820,
3307,"3307",湖南移动OSS经营单元,"0",7766,5,3307,2025-06-30 09:55:30.657,2025-11-17 15:34:05.306,-1.400.402.7747.7754.7766.3307,
7822,"7822",国际云网方案与交付部_HRBP,"0",4718,4,7822,2025-06-30 09:55:30.657,2026-01-09 09:43:18.553,-1.400.2858.3094.4718.7822,
6278,"6278",上海项目交付团队,"0",7672,4,6278,2025-06-30 09:55:30.657,2026-02-13 09:13:15.281,-1.400.706.7469.7672.6278,
7679,"7679",项目交付八部,"0",7469,3,7679,2025-06-30 09:55:30.657,2026-02-13 09:27:55.241,-1.400.706.7469.7679,
6086,"6086",质量运营部,"0",6081,4,6086,2025-06-30 09:55:30.657,2026-02-14 11:23:38.537,-1.400.402.7075.6081.6086,
7924,"7924",产品研发团队,"1",7837,4,0,2026-02-13 13:57:55.793,2026-02-14 01:13:17.137,-1.400.402.7834.7837.7924,
7927,"7927",第四经营团队,"1",7422,4,0,2026-02-26 10:52:53.519,2026-02-27 01:11:34.443,-1.400.706.7311.7422.7927,
7930,"7930",人工智能业务服务团队,"1",7528,5,0,2026-02-26 10:52:53.235,2026-02-27 01:11:54.367,-1.400.706.7311.7419.7528.7930,
7917,"7917",江西项目交付团队,"1",7679,4,0,2026-02-12 16:57:33.589,2026-02-27 17:00:27.511,-1.400.706.7469.7679.7917,
6052,"6052",交付一部大项目第三团队,"0",6010,4,6052,2025-06-30 09:55:30.657,2026-03-03 15:13:07.585,-1.400.401.5998.6010.6052,
7823,"7823",B域业务行销团队,"0",7752,4,7823,2025-06-30 09:55:30.657,2026-02-06 01:13:35.475,-1.400.402.2617.7752.7823,
4759,"4759",Cylon,"0",4399,5,4759,2025-06-30 09:55:30.657,,-1.400.401.4712.4715.4399.4759,
4760,"4760",Efficiency,"0",4399,5,4760,2025-06-30 09:55:30.657,,-1.400.401.4712.4715.4399.4760,
5444,"5444",福建移动O域经营单元,"0",7783,5,5444,2025-06-30 09:55:30.657,2026-02-06 01:14:14.713,-1.400.402.7747.7748.7783.5444,
4803,"4803",计费账务对账团队,"0",4774,5,4803,2025-06-30 09:55:30.657,,-1.400.401.3151.4773.4774.4803,
4804,"4804",数据处理团队,"0",4776,5,4804,2025-06-30 09:55:30.657,,-1.400.401.3151.4773.4776.4804,
4805,"4805",数据接入团队,"0",4776,5,4805,2025-06-30 09:55:30.657,,-1.400.401.3151.4773.4776.4805,
5440,"5440",江西电信B域经营单元,"0",7773,5,5440,2025-06-30 09:55:30.657,2026-02-06 01:14:14.849,-1.400.402.7747.7748.7773.5440,
5409,"5409",新疆电信O域经营单元,"0",7760,5,5409,2025-06-30 09:55:30.657,,-1.400.402.7747.7753.7760.5409,
7877,"7877",数科团队,"1",7869,4,0,2025-09-18 16:26:31.909,2025-10-22 16:27:30.198,-1.400.706.4868.7869.7877,
5512,"5512",数据配置攻坚团队,"0",4775,5,5512,2025-06-30 09:55:30.657,,-1.400.401.3151.4773.4775.5512,
5513,"5513",数据配置提效团队,"0",4775,5,5513,2025-06-30 09:55:30.657,,-1.400.401.3151.4773.4775.5513,
5521,"5521",山东移动集客经营单元,"0",7770,5,5521,2025-06-30 09:55:30.657,,-1.400.402.7747.7751.7770.5521,
5522,"5522",山东移动云网经营单元,"0",7770,5,5522,2025-06-30 09:55:30.657,,-1.400.402.7747.7751.7770.5522,
5525,"5525",宁夏经营单元,"0",7789,5,5525,2025-06-30 09:55:30.657,,-1.400.402.7747.7753.7789.5525,
5526,"5526",海南OSS经营单元,"0",7781,5,5526,2025-06-30 09:55:30.657,,-1.400.402.7747.7754.7781.5526,
5527,"5527",海南资源经营单元,"0",7781,5,5527,2025-06-30 09:55:30.657,,-1.400.402.7747.7754.7781.5527,
6157,"6157",OSS研发三部第二研发团队,"0",6090,5,6157,2025-06-30 09:55:30.657,2026-02-09 10:56:04.183,-1.400.402.7075.3821.6090.6157,
6137,"6137",质量效能团队,"0",6086,5,6137,2025-06-30 09:55:30.657,2026-02-09 10:41:44.900,-1.400.402.7075.6081.6086.6137,
7671,"7671",项目交付七部,"0",7469,3,7671,2025-06-30 09:55:30.657,2026-02-13 09:13:15.437,-1.400.706.7469.7671,
6147,"6147",OSS研发一部第二研发团队,"0",3827,5,6147,2025-06-30 09:55:30.657,2026-02-09 10:41:45.030,-1.400.402.7075.3821.3827.6147,
6155,"6155",OSS研发二部第二研发团队,"0",6089,5,197,2025-06-30 09:55:30.657,2026-02-09 10:41:45.135,-1.400.402.7075.3821.6089.6155,
5926,"5926",永定河团队,"0",5927,5,5926,2025-06-30 09:55:30.657,,-1.400.706.4947.4985.5927.5926,
6158,"6158",OSS研发三部第三研发团队,"0",6090,5,6158,2025-06-30 09:55:30.657,2026-02-09 10:41:45.958,-1.400.402.7075.3821.6090.6158,
5989,"5989",AI&CDP团队,"0",5975,5,5989,2025-06-30 09:55:30.657,,-1.400.401.5997.3874.5975.5989,
6088,"6088",OSS产品规划部,"0",3821,4,134,2025-06-30 09:55:30.657,2026-02-14 11:23:38.609,-1.400.402.7075.3821.6088,
6143,"6143",计费研发第一团队,"0",3810,5,6143,2025-06-30 09:55:30.657,,-1.400.402.7075.3792.3810.6143,
6144,"6144",计费研发第四团队,"0",3810,5,6144,2025-06-30 09:55:30.657,,-1.400.402.7075.3792.3810.6144,
6145,"6145",计费研发第五团队,"0",3815,5,6145,2025-06-30 09:55:30.657,,-1.400.402.7075.3792.3815.6145,
6182,"6182",OSS产品研发二部_HRBP,"0",3767,5,6182,2025-06-30 09:55:30.657,,-1.400.2858.2821.7076.3767.6182,
7928,"7928",电力应用研发二队,"1",7419,4,0,2026-02-26 10:52:53.299,2026-02-27 01:11:34.440,-1.400.706.7311.7419.7928,
5519,"5519",山东电信OSS经营单元,"0",7770,5,5519,2025-06-30 09:55:30.657,2025-12-05 11:37:36.417,-1.400.402.7747.7751.7770.5519,
5995,"5995",DMC交付团队,"0",5976,5,5995,2025-06-30 09:55:30.657,2026-01-07 10:12:12.532,-1.400.401.5997.3874.5976.5995,
7929,"7929",电力应用研发一队,"1",7419,4,0,2026-02-26 10:52:53.251,2026-02-27 01:11:34.443,-1.400.706.7311.7419.7929,
6054,"6054",交付二部大项目第二团队,"0",6011,4,6054,2025-06-30 09:55:30.657,2026-03-03 15:13:08.765,-1.400.401.5998.6011.6054,
4801,"4801",数据割接团队,"0",4774,5,4801,2025-06-30 09:55:30.657,2026-01-09 09:48:38.201,-1.400.401.3151.4773.4774.4801,
5988,"5988",Mobile团队,"0",7097,5,5988,2025-06-30 09:55:30.657,2026-01-09 13:38:38.831,-1.400.401.5997.3874.7097.5988,
6181,"6181",OSS产品规划部_HRBP,"0",3767,5,6181,2025-06-30 09:55:30.657,2026-02-05 13:44:13.074,-1.400.2858.2821.7076.3767.6181,
5696,"5696",河北电信O域经营单元,"0",7771,5,5696,2025-06-30 09:55:30.657,2026-02-06 01:13:56.476,-1.400.402.7747.7751.7771.5696,
6179,"6179",质量运营部_HRBP,"0",6099,5,6179,2025-06-30 09:55:30.657,2026-02-09 10:45:46.014,-1.400.2858.2821.7076.6099.6179,
6126,"6126",OSS研发一部第一研发团队,"0",3827,5,6126,2025-06-30 09:55:30.657,2026-02-09 10:50:24.024,-1.400.402.7075.3821.3827.6126,
6156,"6156",OSS研发三部第一研发团队,"0",6090,5,6156,2025-06-30 09:55:30.657,2026-02-09 10:56:04.034,-1.400.402.7075.3821.6090.6156,
6138,"6138",质量保障团队,"0",6086,5,6138,2025-06-30 09:55:30.657,2026-02-10 01:10:46.506,-1.400.402.7075.6081.6086.6138,
7925,"7925",产品规划团队,"1",7837,4,0,2026-02-13 13:57:55.800,2026-02-14 01:13:17.138,-1.400.402.7834.7837.7925,
3838,"3838",资源产品研发二部,"0",5363,4,3838,2025-06-30 09:55:30.657,2026-02-14 11:23:38.885,-1.400.402.7075.5363.3838,
6183,"6183",OSS产品研发三部_HRBP,"0",3767,5,6183,2025-06-30 09:55:30.657,,-1.400.2858.2821.7076.3767.6183,
6184,"6184",资源产品研发三部_HRBP,"0",5417,5,6184,2025-06-30 09:55:30.657,,-1.400.2858.2821.7076.5417.6184,
6194,"6194",广东综合经营单元,"0",7762,5,6194,2025-06-30 09:55:30.657,,-1.400.402.7747.7754.7762.6194,
6197,"6197",CRM研发第五团队,"0",3805,5,6197,2025-06-30 09:55:30.657,,-1.400.402.7075.3792.3805.6197,
6344,"6344",北京项目管理团队,"0",6281,5,6344,2025-06-30 09:55:30.657,,-1.400.706.7469.6251.6281.6344,
6345,"6345",北京综合团队,"0",6281,5,6345,2025-06-30 09:55:30.657,,-1.400.706.7469.6251.6281.6345,
6379,"6379",方案第一团队,"0",6017,5,6379,2025-06-30 09:55:30.657,,-1.400.401.5998.6014.6017.6379,
6380,"6380",方案第二团队,"0",6017,5,6380,2025-06-30 09:55:30.657,,-1.400.401.5998.6014.6017.6380,
6415,"6415",交付一部交付一队,"0",6050,5,6415,2025-06-30 09:55:30.657,,-1.400.401.5998.6010.6050.6415,
6188,"6188",政企产品研发一部_HRBP,"0",6100,5,6188,2025-06-30 09:55:30.657,2026-02-09 10:46:44.538,-1.400.2858.2821.7076.6100.6188,
6189,"6189",政企产品研发二部_HRBP,"0",6100,5,6189,2025-06-30 09:55:30.657,2026-02-09 10:46:45.277,-1.400.2858.2821.7076.6100.6189,
6418,"6418",交付一部交付四队,"0",6052,5,6418,2025-06-30 09:55:30.657,,-1.400.401.5998.6010.6052.6418,
6419,"6419",交付一部交付五队,"0",6052,5,6419,2025-06-30 09:55:30.657,,-1.400.401.5998.6010.6052.6419,
6420,"6420",交付一部交付六队,"0",6051,5,6420,2025-06-30 09:55:30.657,,-1.400.401.5998.6010.6051.6420,
6421,"6421",交付一部交付七队,"0",6051,5,6421,2025-06-30 09:55:30.657,,-1.400.401.5998.6010.6051.6421,
3827,"3827",OSS产品研发一部,"0",3821,4,135,2025-06-30 09:55:30.657,2026-02-14 11:23:38.626,-1.400.402.7075.3821.3827,
6089,"6089",OSS产品研发二部,"0",3821,4,139,2025-06-30 09:55:30.657,2026-02-14 11:23:38.727,-1.400.402.7075.3821.6089,
6424,"6424",交付一部交付三队,"0",6050,5,6424,2025-06-30 09:55:30.657,,-1.400.401.5998.6010.6050.6424,
6475,"6475",交付三部交付二队,"0",6016,5,6475,2025-06-30 09:55:30.657,,-1.400.401.5998.6012.6016.6475,
6476,"6476",交付三部交付一队,"0",6016,5,6476,2025-06-30 09:55:30.657,,-1.400.401.5998.6012.6016.6476,
6480,"6480",新疆电信B域经营单元,"0",7760,5,6480,2025-06-30 09:55:30.657,,-1.400.402.7747.7753.7760.6480,
6527,"6527",OSS创新方案经营团队_HRBP,"0",3773,5,6527,2025-06-30 09:55:30.657,,-1.400.2858.3094.6001.3773.6527,
6528,"6528",OSS测试团队_HRBP,"0",3773,5,6528,2025-06-30 09:55:30.657,,-1.400.2858.3094.6001.3773.6528,
6529,"6529",旭日团队,"0",6521,5,6529,2025-06-30 09:55:30.657,,-1.400.401.5998.6516.6521.6529,
6532,"6532",ROCK团队,"0",6521,5,6532,2025-06-30 09:55:30.657,,-1.400.401.5998.6516.6521.6532,
6538,"6538",印度服务及变更管理团队,"0",6534,5,6538,2025-06-30 09:55:30.657,,-1.400.401.5998.6533.6534.6538,
6548,"6548",印度割接及EDRS报表团队,"0",6535,5,6548,2025-06-30 09:55:30.657,,-1.400.401.5998.6533.6535.6548,
6550,"6550",交付二部交付七队,"0",6054,5,6550,2025-06-30 09:55:30.657,,-1.400.401.5998.6011.6054.6550,
3832,"3832",资源产品研发一部,"0",5363,4,3832,2025-06-30 09:55:30.657,2026-02-14 11:23:38.838,-1.400.402.7075.5363.3832,
6553,"6553",交付二部交付六队,"0",6054,5,6553,2025-06-30 09:55:30.657,,-1.400.401.5998.6011.6054.6553,
7926,"7926",第三经营团队,"1",7422,4,0,2026-02-26 10:52:53.523,2026-02-27 01:11:34.439,-1.400.706.7311.7422.7926,
6620,"6620",北运河团队,"0",5927,5,6620,2025-06-30 09:55:30.657,,-1.400.706.4947.4985.5927.6620,
6635,"6635",Orion,"0",6626,5,6635,2025-06-30 09:55:30.657,,-1.400.401.5997.6621.6626.6635,
6640,"6640",计费账务研发第一团队_HRBP,"0",6622,5,6640,2025-06-30 09:55:30.657,,-1.400.2858.3094.6001.6622.6640,
6641,"6641",计费账务研发第二团队_HRBP,"0",6622,5,6641,2025-06-30 09:55:30.657,,-1.400.2858.3094.6001.6622.6641,
6642,"6642",计费账务研发第三团队_HRBP,"0",6622,5,6642,2025-06-30 09:55:30.657,,-1.400.2858.3094.6001.6622.6642,
6644,"6644",CRM研发第一团队_HRBP,"0",6622,5,6644,2025-06-30 09:55:30.657,,-1.400.2858.3094.6001.6622.6644,
6645,"6645",CRM研发第二团队_HRBP,"0",6622,5,6645,2025-06-30 09:55:30.657,,-1.400.2858.3094.6001.6622.6645,
6646,"6646",CRM研发第四团队_HRBP,"0",6622,5,6646,2025-06-30 09:55:30.657,,-1.400.2858.3094.6001.6622.6646,
6647,"6647",CRM研发第五团队_HRBP,"0",6622,5,6647,2025-06-30 09:55:30.657,,-1.400.2858.3094.6001.6622.6647,
6020,"6020",交付四部大项目第三团队,"0",6014,4,6020,2025-06-30 09:55:30.657,2026-03-03 15:13:28.917,-1.400.401.5998.6014.6020,
6391,"6391",交付四部交付六队,"0",6020,5,6391,2025-06-30 09:55:30.657,2026-01-23 15:37:39.749,-1.400.401.5998.6014.6020.6391,
6187,"6187",政企产品方案智研部_HRBP,"0",6100,5,6187,2025-06-30 09:55:30.657,2026-02-05 13:43:54.882,-1.400.2858.2821.7076.6100.6187,
6638,"6638",上古,"0",6633,5,6638,2025-06-30 09:55:30.657,2026-01-10 01:14:20.540,-1.400.401.5997.6621.6633.6638,
6652,"6652",破晓,"0",6633,5,6652,2025-06-30 09:55:30.657,2026-01-10 01:14:20.545,-1.400.401.5997.6621.6633.6652,
6653,"6653",BSS测试团队_HRBP,"0",6622,5,6653,2025-06-30 09:55:30.657,2026-01-09 09:43:59.192,-1.400.2858.3094.6001.6622.6653,
6060,"6060",交付四部大项目第二团队,"0",6014,4,6060,2025-06-30 09:55:30.657,2026-03-03 15:13:29.620,-1.400.401.5998.6014.6060,
6018,"6018",交付四部大项目第一团队,"0",6014,4,6018,2025-06-30 09:55:30.657,2026-03-03 16:13:07.769,-1.400.401.5998.6014.6018,
6639,"6639",BSS经营规划团队_HRBP,"0",6622,5,6639,2025-06-30 09:55:30.657,2026-01-09 09:44:18.192,-1.400.2858.3094.6001.6622.6639,
6481,"6481",江苏大数据经营单元,"0",7763,5,6481,2025-06-30 09:55:30.657,2026-02-06 01:13:56.141,-1.400.402.7747.7754.7763.6481,
6386,"6386",交付四部交付九队,"0",6020,5,6386,2025-06-30 09:55:30.657,2026-01-10 01:14:02.480,-1.400.401.5998.6014.6020.6386,
6382,"6382",交付四部交付二队,"0",6018,5,6382,2025-06-30 09:55:30.657,2026-01-10 01:14:02.556,-1.400.401.5998.6014.6018.6382,
6555,"6555",交付二部交付五队,"0",6068,5,6555,2025-06-30 09:55:30.657,2026-01-09 13:43:19.068,-1.400.401.5998.6011.6068.6555,
6551,"6551",交付二部交付一队,"0",6055,5,6551,2025-06-30 09:55:30.657,2026-01-09 13:43:19.124,-1.400.401.5998.6011.6055.6551,
6381,"6381",交付四部交付一队,"0",6018,5,6381,2025-06-30 09:55:30.657,2026-01-10 01:14:02.560,-1.400.401.5998.6014.6018.6381,
6637,"6637",罗汉堂,"0",6633,5,6637,2025-06-30 09:55:30.657,2026-01-10 01:14:02.949,-1.400.401.5997.6621.6633.6637,
6650,"6650",智新,"0",6631,5,6650,2025-06-30 09:55:30.657,2026-01-10 01:14:02.961,-1.400.401.5997.6621.6631.6650,
6654,"6654",CRM研发第三团队_HRBP,"0",6622,5,6654,2025-06-30 09:55:30.657,,-1.400.2858.3094.6001.6622.6654,
6656,"6656",天玑,"0",6624,5,6656,2025-06-30 09:55:30.657,,-1.400.401.5997.6621.6624.6656,
6658,"6658",Beyond Coding,"0",6634,5,6658,2025-06-30 09:55:30.657,,-1.400.401.5997.6621.6634.6658,
6662,"6662",UED团队,"0",6623,5,6662,2025-06-30 09:55:30.657,,-1.400.401.5997.6621.6623.6662,
6663,"6663",天枢,"0",6624,5,6663,2025-06-30 09:55:30.657,,-1.400.401.5997.6621.6624.6663,
6664,"6664",天璇,"0",6624,5,6664,2025-06-30 09:55:30.657,,-1.400.401.5997.6621.6624.6664,
6665,"6665",天权,"0",6624,5,6665,2025-06-30 09:55:30.657,,-1.400.401.5997.6621.6624.6665,
6666,"6666",玉衡,"0",6624,5,6666,2025-06-30 09:55:30.657,,-1.400.401.5997.6621.6624.6666,
6667,"6667",开阳,"0",6624,5,6667,2025-06-30 09:55:30.657,,-1.400.401.5997.6621.6624.6667,
6668,"6668",摇光,"0",6624,5,6668,2025-06-30 09:55:30.657,,-1.400.401.5997.6621.6624.6668,
6671,"6671",风行者,"0",6625,5,6671,2025-06-30 09:55:30.657,,-1.400.401.5997.6621.6625.6671,
6673,"6673",WatchMen,"0",6634,5,6673,2025-06-30 09:55:30.657,,-1.400.401.5997.6621.6634.6673,
6675,"6675",Turbo,"0",6627,5,6675,2025-06-30 09:55:30.657,,-1.400.401.5997.6621.6627.6675,
6676,"6676",Pioneer,"0",6627,5,6676,2025-06-30 09:55:30.657,,-1.400.401.5997.6621.6627.6676,
6677,"6677",Hikers,"0",6627,5,6677,2025-06-30 09:55:30.657,,-1.400.401.5997.6621.6627.6677,
6770,"6770",OSS研发二部第三研发团队,"0",6089,5,198,2025-06-30 09:55:30.657,2026-02-09 10:56:04.031,-1.400.402.7075.3821.6089.6770,
6091,"6091",资源产品研发三部,"0",5363,4,6091,2025-06-30 09:55:30.657,2026-02-14 11:23:38.891,-1.400.402.7075.5363.6091,
6693,"6693",胜寒,"0",6632,5,6693,2025-06-30 09:55:30.657,,-1.400.401.5997.6621.6632.6693,
6694,"6694",云深,"0",6632,5,6694,2025-06-30 09:55:30.657,,-1.400.401.5997.6621.6632.6694,
6695,"6695",Cygnus,"0",6626,5,6695,2025-06-30 09:55:30.657,,-1.400.401.5997.6621.6626.6695,
6696,"6696",Leo,"0",6626,5,6696,2025-06-30 09:55:30.657,,-1.400.401.5997.6621.6626.6696,
6761,"6761",资源编排产品研发团队,"0",3832,5,6761,2025-06-30 09:55:30.657,,-1.400.402.7075.5363.3832.6761,
6764,"6764",资源资产产品研发团队,"0",3832,5,6764,2025-06-30 09:55:30.657,,-1.400.402.7075.5363.3832.6764,
6771,"6771",管线应用产品研发团队,"0",3838,5,6771,2025-06-30 09:55:30.657,,-1.400.402.7075.5363.3838.6771,
6772,"6772",资源管理产品研发团队,"0",3832,5,6772,2025-06-30 09:55:30.657,,-1.400.402.7075.5363.3832.6772,
7871,"7871",金融业务四部,"1",4868,3,0,2025-09-18 16:26:02.846,2025-10-22 16:27:30.648,-1.400.706.4868.7871,
6855,"6855",郑州前端一团队,"0",6562,5,6855,2025-06-30 09:55:30.657,,-1.400.706.7470.6258.6562.6855,
6869,"6869",印度监控及维护团队,"0",6534,5,6869,2025-06-30 09:55:30.657,,-1.400.401.5998.6533.6534.6869,
6870,"6870",印度集成和云交付团队,"0",6867,5,6870,2025-06-30 09:55:30.657,,-1.400.401.5998.6533.6867.6870,
6871,"6871",印度OSS交付团队,"0",6535,5,6871,2025-06-30 09:55:30.657,,-1.400.401.5998.6533.6535.6871,
6872,"6872",印度安全团队,"0",6867,5,6872,2025-06-30 09:55:30.657,,-1.400.401.5998.6533.6867.6872,
6923,"6923",在线规划第二团队,"0",6912,5,6923,2025-06-30 09:55:30.657,,-1.400.401.4712.6909.6912.6923,
6659,"6659",产品经营第二团队,"0",6623,5,6659,2025-06-30 09:55:30.657,2026-01-10 01:14:20.529,-1.400.401.5997.6621.6623.6659,
6838,"6838",郑州开发一团队,"0",6562,5,6838,2025-06-30 09:55:30.657,2025-08-04 10:29:47.039,-1.400.706.7470.6258.6562.6838,
6748,"6748",FaaS研发团队,"0",6522,5,6748,2025-06-30 09:55:30.657,2026-01-23 15:37:39.535,-1.400.401.5997.3848.6522.6748,
6681,"6681",星链,"0",6629,5,6681,2025-06-30 09:55:30.657,2026-01-10 01:14:26.084,-1.400.401.5997.6621.6629.6681,
6683,"6683",智启,"0",6630,5,6683,2025-06-30 09:55:30.657,2026-01-10 01:14:26.805,-1.400.401.5997.6621.6630.6683,
6680,"6680",飞鲨,"0",6629,5,6680,2025-06-30 09:55:30.657,2026-01-10 01:14:24.026,-1.400.401.5997.6621.6629.6680,
6925,"6925",云网交付第二团队,"0",6917,5,6925,2025-06-30 09:55:30.657,2026-01-10 01:15:00.073,-1.400.401.4712.6910.6917.6925,
6690,"6690",智航,"0",6631,5,6690,2025-06-30 09:55:30.657,2026-01-10 01:14:27.433,-1.400.401.5997.6621.6631.6690,
6655,"6655",产品经营第一团队,"0",6623,5,6655,2025-06-30 09:55:30.657,2026-01-10 01:14:20.604,-1.400.401.5997.6621.6623.6655,
6759,"6759",新疆移动经营单元,"0",7760,5,6759,2025-06-30 09:55:30.657,2026-01-13 15:51:30.462,-1.400.402.7747.7753.7760.6759,
6660,"6660",产品设计团队,"0",6623,5,6660,2025-06-30 09:55:30.657,2026-01-10 01:14:21.418,-1.400.401.5997.6621.6623.6660,
6669,"6669",猎手,"0",6625,5,6669,2025-06-30 09:55:30.657,2026-01-10 01:14:22.236,-1.400.401.5997.6621.6625.6669,
6670,"6670",派策者,"0",6625,5,6670,2025-06-30 09:55:30.657,2026-01-10 01:14:22.362,-1.400.401.5997.6621.6625.6670,
6672,"6672",QMDB,"0",6634,5,6672,2025-06-30 09:55:30.657,2026-01-10 01:14:22.671,-1.400.401.5997.6621.6634.6672,
7154,"7154",产品研发二部第一团队,"0",7828,5,7154,2025-06-30 09:55:30.657,2026-02-09 10:42:04.018,-1.400.402.7075.6081.7828.7154,
6935,"6935",移动支付研发团队,"0",6914,5,6935,2025-06-30 09:55:30.657,,-1.400.401.4712.6909.6914.6935,
6937,"6937",在线研发第四团队,"0",6914,5,6937,2025-06-30 09:55:30.657,,-1.400.401.4712.6909.6914.6937,
6938,"6938",在线研发第三团队,"0",6914,5,6938,2025-06-30 09:55:30.657,,-1.400.401.4712.6909.6914.6938,
6939,"6939",在线研发第二团队,"0",6914,5,6939,2025-06-30 09:55:30.657,,-1.400.401.4712.6909.6914.6939,
6940,"6940",在线研发第一团队,"0",6914,5,6940,2025-06-30 09:55:30.657,,-1.400.401.4712.6909.6914.6940,
6941,"6941",在线UED团队,"0",6912,5,6941,2025-06-30 09:55:30.657,,-1.400.401.4712.6909.6912.6941,
7156,"7156",产品研发一部第一团队,"0",7145,5,7156,2025-06-30 09:55:30.657,2026-02-09 10:42:04.194,-1.400.402.7075.6081.7145.7156,
7009,"7009",OSS测试第一团队,"0",7003,5,7009,2025-06-30 09:55:30.657,,-1.400.401.5997.3848.7003.7009,
7010,"7010",OSS测试第二团队,"0",7003,5,7010,2025-06-30 09:55:30.657,,-1.400.401.5997.3848.7003.7010,
7882,"7882",专家运维西安团队,"1",7573,4,0,2025-11-14 11:18:36.082,2025-11-15 01:14:17.979,-1.400.706.7555.7573.7882,
7013,"7013",OSS交付11团队,"0",6518,5,7013,2025-06-30 09:55:30.657,,-1.400.401.5998.6516.6518.7013,
7014,"7014",OSS交付12团队,"0",6518,5,7014,2025-06-30 09:55:30.657,,-1.400.401.5998.6516.6518.7014,
7017,"7017",OSS割接团队,"0",6518,5,7017,2025-06-30 09:55:30.657,,-1.400.401.5998.6516.6518.7017,
7022,"7022",OSS研发第二团队_HRBP,"0",3773,5,7022,2025-06-30 09:55:30.657,,-1.400.2858.3094.6001.3773.7022,
7023,"7023",OSS研发第三团队_HRBP,"0",3773,5,7023,2025-06-30 09:55:30.657,,-1.400.2858.3094.6001.3773.7023,
7025,"7025",OSS测试第三团队,"0",7003,5,7025,2025-06-30 09:55:30.657,,-1.400.401.5997.3848.7003.7025,
7027,"7027",OSS研发第一团队_HRBP,"0",3773,5,7027,2025-06-30 09:55:30.657,,-1.400.2858.3094.6001.3773.7027,
7166,"7166",OSS研发三部第四研发团队,"0",6090,5,7166,2025-06-30 09:55:30.657,2026-02-09 10:42:04.535,-1.400.402.7075.3821.6090.7166,
7242,"7242",数据库架构团队,"0",6916,5,7242,2025-06-30 09:55:30.657,2026-01-10 01:14:40.090,-1.400.401.4712.6910.6916.7242,
6927,"6927",云网二线专家团队,"0",6916,5,6927,2025-06-30 09:55:30.657,2026-01-10 01:15:00.072,-1.400.401.4712.6910.6916.6927,
7149,"7149",产品研发一部_HRBP,"0",6099,5,7149,2025-06-30 09:55:30.657,2026-02-09 10:45:44.053,-1.400.2858.2821.7076.6099.7149,
7098,"7098",DMC团队,"0",7097,5,7098,2025-06-30 09:55:30.657,,-1.400.401.5997.3874.7097.7098,
7099,"7099",CLP 团队,"0",7097,5,7099,2025-06-30 09:55:30.657,,-1.400.401.5997.3874.7097.7099,
